solar_wind_speed,solar_wind_density,bz_component,solar_wind_pressure,bz_min_3h,dst_index,bz_dst_interaction,dst_rate_change,sin_month,cos_month,bz_negative,is_solar_maximum,season_automne,season_ete,season_hiver,season_printemps,hour_interval_0h-3h,hour_interval_3h-6h,hour_interval_6h-9h,hour_interval_9h-12h,hour_interval_12h-15h,hour_interval_15h-18h,hour_interval_18h-21h,hour_interval_21h-24h,is_storm
-0.8389830508474576,0.2173913043478261,0.6071428571428572,-0.503853991635301,-0.15384615384615388,0.8,0.27941176470588236,0.5714285714285714,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.3983050847457627,-0.3043478260869566,0.35714285714285715,-0.6613233236043261,0.7692307692307692,1.1333333333333333,0.303921568627451,0.14285714285714285,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.4406779661016949,-0.04347826086956526,-0.7857142857142857,-0.4381760408293192,-0.4615384615384615,0.0,0.7352941176470589,0.2857142857142857,0.8660254037844387,-0.4999999999999998,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.6779661016949152,2.4130434782608696,0.25,1.346622551362084,-0.11538461538461539,0.6,-0.03921568627450981,-0.14285714285714285,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.22033898305084745,0.0652173913043478,0.6785714285714286,-0.1677452256562849,0.23076923076923075,0.3333333333333333,-0.25490196078431376,0.14285714285714285,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.8135593220338984,0.8043478260869564,-1.8214285714285714,2.218494774953171,-1.5769230769230766,-0.2,2.509803921568628,-2.0,0.4999999999999999,-0.8660254037844387,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.01694915254237288,0.0652173913043478,-0.46428571428571436,-0.001032000840128203,-0.11538461538461539,-0.13333333333333333,0.5735294117647058,0.0,-0.4999999999999997,-0.8660254037844388,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.7542372881355932,-0.17391304347826103,0.21428571428571433,0.27848662258945317,0.6153846153846154,-2.0,-0.8137254901960785,2.4285714285714284,0.4999999999999999,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.288135593220339,1.8260869565217392,0.0,2.861008930970704,-1.2692307692307692,-0.2,0.009803921568627449,-1.1428571428571428,0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.3898305084745763,-0.32608695652173925,-0.035714285714285705,0.46034022985980605,0.03846153846153841,-0.6666666666666666,0.16176470588235295,-0.8571428571428571,-0.8660254037844386,0.5000000000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.5423728813559322,0.391304347826087,-1.0714285714285714,-0.1258374875058137,-0.8846153846153845,-1.2666666666666666,3.990196078431373,0.2857142857142857,-0.8660254037844386,0.5000000000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.1440677966101695,-0.5217391304347827,3.0714285714285716,-0.6578083198844725,1.3846153846153844,-1.2666666666666666,-10.794117647058824,0.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.2627118644067796,-0.3478260869565219,0.9285714285714287,0.30973897421153923,-0.1923076923076923,-0.5333333333333333,-1.8529411764705883,1.1428571428571428,0.4999999999999999,-0.8660254037844387,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.1016949152542373,0.7173913043478259,-1.3571428571428572,0.9643265656371799,-1.0769230769230769,-0.5333333333333333,2.8529411764705888,-0.42857142857142855,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.9067796610169492,0.5,-0.35714285714285715,-0.3662557694051257,-0.03846153846153849,0.6,-0.2058823529411765,0.14285714285714285,1.0,6.123233995736766e-17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.22033898305084745,-0.3043478260869566,0.5714285714285714,-0.3168467581952492,0.6923076923076922,0.2,-0.3627450980392157,0.5714285714285714,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.11864406779661017,-0.8913043478260871,-0.5357142857142857,-1.1626294690453118,-0.7307692307692308,-0.7333333333333333,1.4117647058823528,-1.2857142857142858,-0.4999999999999997,-0.8660254037844388,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.09322033898305085,-0.08695652173913052,-0.28571428571428575,-0.24387411166541406,-0.15384615384615388,-1.2,1.1372549019607843,-0.14285714285714285,1.2246467991473532e-16,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5254237288135594,0.6739130434782609,-0.9642857142857143,1.5134009738278829,-1.1153846153846152,-0.3333333333333333,1.6176470588235294,-1.1428571428571428,0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5847457627118644,-0.39130434782608703,-0.46428571428571436,-0.23296059205135228,-0.11538461538461539,-0.2,0.6470588235294118,-0.2857142857142857,-1.0,-1.8369701987210294e-16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.025423728813559324,-0.5217391304347827,0.4285714285714286,-0.7075392444894587,0.6538461538461539,0.0,-0.4313725490196079,0.42857142857142855,0.4999999999999999,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5,0.043478260869565064,0.14285714285714288,0.4345889299263015,0.5,0.2,-0.12745098039215688,-0.2857142857142857,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.847457627118644,-0.36956521739130443,-0.10714285714285715,0.7075495202059785,-0.23076923076923078,-1.9333333333333333,0.7941176470588236,-0.42857142857142855,-0.5000000000000004,0.8660254037844384,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
